country,shirt_no,position,player,dob,caps,intl_goals,club,player_id,minutes_played,club_goals,xg,np_xg,assists,xa,has_club_form,np_xg_per90
Egypt,6,DF,Mohamed Abdelmonem,1999-02-01,36,3,Nice,13042,857.0,0.0,0.0,0.0,0.0,0.0,true,0.0
Egypt,7,FW,Trézéguet,1994-10-01,96,23,Al Ahly,,,,,,,,false,
Egypt,8,MF,Emam Ashour,1998-02-20,29,0,Al Ahly,,,,,,,,false,
Egypt,9,FW,Hamza Abdelkarim,2008-01-01,2,0,Barcelona B,,,,,,,,false,
Egypt,10,FW,Mohamed Salah (captain),1992-06-15,116,67,Liverpool,1250,3392.0,29.0,27.70626749098301,20.855747912079096,18.0,15.858334187418222,true,0.5533659528558722
Egypt,11,MF,Mostafa Ziko,1997-04-27,2,2,Pyramids,,,,,,,,false,
Egypt,12,FW,Haissem Hassan,2002-02-08,4,0,Oviedo,,,,,,,,false,
Egypt,13,DF,Ahmed Fatouh,1998-03-22,39,1,Zamalek,,,,,,,,false,
Egypt,14,MF,Hamdy Fathy,1994-09-29,63,3,Al-Wakrah,,,,,,,,false,
Egypt,15,DF,Karim Hafez,1996-03-12,9,0,Pyramids,,,,,,,,false,
Egypt,16,GK,El Mahdy Soliman,1987-06-08,0,0,Zamalek,,,,,,,,false,
Egypt,17,MF,Mohanad Lasheen,1996-05-29,23,0,Pyramids,,,,,,,,false,
Egypt,18,MF,Nabil Emad,1996-04-06,12,0,Al-Najma,,,,,,,,false,
Egypt,19,MF,Marwan Attia,1998-08-01,34,1,Al Ahly,,,,,,,,false,
Egypt,20,FW,Ibrahim Adel,2001-04-23,24,3,Nordsjælland,,,,,,,,false,
Egypt,21,MF,Mahmoud Saber,2001-07-30,15,1,ZED,,,,,,,,false,
Egypt,22,FW,Omar Marmoush,1999-02-07,50,11,Manchester City,8393,2666.0,22.0,16.10380818322301,14.588254902511835,9.0,9.113890009000897,true,0.49247672214030946
Egypt,23,GK,Mostafa Shobeir,2000-05-15,9,0,Al Ahly,,,,,,,,false,
Egypt,24,DF,Tarek Alaa,2002-01-05,3,0,ZED,,,,,,,,false,
Egypt,25,FW,Zizo,1996-01-10,63,5,Al Ahly,,,,,,,,false,
Egypt,26,GK,Mohamed Alaa,1999-01-01,0,0,El Gouna,1250,3392.0,29.0,27.70626749098301,20.855747912079096,18.0,15.858334187418222,true,0.5533659528558722
Iran,1,GK,Alireza Beiranvand,1992-09-21,86,0,Tractor,,,,,,,,false,
Iran,2,DF,Saleh Hardani,1998-12-26,18,1,Esteghlal,,,,,,,,false,
Iran,3,DF,Ehsan Hajsafi (captain),1990-02-25,146,7,Sepahan,,,,,,,,false,
Iran,4,DF,Shojae Khalilzadeh,1989-05-14,58,2,Tractor,,,,,,,,false,
Iran,5,DF,Milad Mohammadi,1993-09-29,76,1,Persepolis,,,,,,,,false,
Iran,6,MF,Saeid Ezatolahi,1996-10-01,83,2,Shabab Al Ahli,,,,,,,,false,
Iran,7,MF,Alireza Jahanbakhsh,1993-08-11,98,17,Dender,,,,,,,,false,
Iran,8,MF,Mohammad Mohebi,1998-12-20,36,14,Rostov,,,,,,,,false,
Iran,9,FW,Mehdi Taremi,1992-07-18,105,60,Olympiacos,12780,781.0,1.0,3.3251225762069225,2.5638237334787846,2.0,1.829333458095789,true,0.29544703714864357
Iran,10,FW,Mehdi Ghayedi,1998-12-05,30,10,Al Nasr,,,,,,,,false,
Iran,11,FW,Ali Alipour,1995-11-11,14,1,Persepolis,,,,,,,,false,
Iran,12,GK,Payam Niazmand,1995-04-06,15,0,Persepolis,,,,,,,,false,
Iran,13,DF,Hossein Kanaanizadegan,1994-03-23,65,6,Persepolis,,,,,,,,false,
Iran,14,MF,Saman Ghoddos,1993-09-06,68,3,Kalba,7069,,,,,,,false,
Iran,15,MF,Rouzbeh Cheshmi,1993-07-24,40,3,Esteghlal,,,,,,,,false,
Iran,16,MF,Mehdi Torabi,1994-09-10,52,7,Tractor,,,,,,,,false,
Iran,17,DF,Aria Yousefi,2002-04-22,14,1,Sepahan,,,,,,,,false,
Iran,18,FW,Amirhossein Hosseinzadeh,2000-10-30,18,5,Tractor,,,,,,,,false,
Iran,19,DF,Ali Nemati,1996-02-08,17,0,Foolad,,,,,,,,false,
Iran,20,FW,Shahriyar Moghanlou,1994-12-21,21,2,Kalba,,,,,,,,false,
Iran,21,MF,Mohammad Ghorbani,2001-10-07,16,0,Al Wahda,,,,,,,,false,
Iran,22,GK,Hossein Hosseini,1992-06-30,13,0,Sepahan,,,,,,,,false,
Iran,23,DF,Ramin Rezaeian,1990-03-21,74,8,Foolad,,,,,,,,false,
Iran,24,FW,Dennis Eckert,1997-01-09,0,0,Standard Liège,,,,,,,,false,
Iran,25,DF,Danial Eiri,2003-10-26,0,0,Malavan,,,,,,,,false,
Iran,26,MF,Amirmohammad Razzaghinia,2006-04-11,4,0,Esteghlal,,,,,,,,false,
New Zealand,1,GK,Max Crocombe,1993-08-12,24,0,Millwall,,,,,,,,false,
New Zealand,2,DF,Tim Payne,1994-01-10,51,3,Wellington Phoenix,,,,,,,,false,
New Zealand,3,DF,Francis de Vries,1994-11-28,20,1,Auckland FC,,,,,,,,false,
New Zealand,4,DF,Tyler Bindon,2005-01-27,25,3,Sheffield United,,,,,,,,false,
New Zealand,5,DF,Michael Boxall,1988-08-18,63,1,Minnesota United FC,,,,,,,,false,
New Zealand,6,MF,Joe Bell,1999-04-27,32,1,Viking,,,,,,,,false,
New Zealand,7,MF,Matthew Garbett,2002-04-13,37,5,Peterborough United,,,,,,,,false,
New Zealand,8,MF,Marko Stamenić,2002-02-19,39,3,Swansea City,,,,,,,,false,
New Zealand,9,FW,Chris Wood (captain),1991-12-07,90,45,Nottingham Forest,4456,3024.0,20.0,15.638655036687851,13.355148404836655,3.0,3.044111367315054,true,0.3974746549058528
New Zealand,10,MF,Sarpreet Singh,1999-02-20,28,3,Wellington Phoenix,,,,,,,,false,
New Zealand,11,MF,Elijah Just,2000-05-01,44,9,Motherwell,,,,,,,,false,
New Zealand,12,GK,Alex Paulsen,2002-07-04,8,0,Lechia Gdańsk,,,,,,,,false,
New Zealand,13,DF,Liberato Cacace,2000-09-27,37,1,Wrexham,10385,2224.0,2.0,4.268769123591483,4.268769123591483,4.0,2.0169987874105573,true,0.1727469519438999
New Zealand,14,MF,Alex Rufer,1996-06-12,26,0,Wellington Phoenix,,,,,,,,false,
New Zealand,15,DF,Nando Pijnaker,1999-02-25,25,0,Auckland FC,,,,,,,,false,
New Zealand,16,DF,Finn Surman,2003-09-23,19,2,Portland Timbers,,,,,,,,false,
New Zealand,17,FW,Kosta Barbarouses,1990-02-19,76,10,Western Sydney Wanderers,,,,,,,,false,
New Zealand,18,FW,Ben Waine,2001-06-11,31,9,Port Vale,,,,,,,,false,
New Zealand,19,MF,Ben Old,2002-08-13,24,2,Saint-Étienne,12809,503.0,0.0,1.067740261554718,1.067740261554718,0.0,0.6837401520460844,true,0.19104696528812054
New Zealand,20,MF,Callum McCowatt,1999-04-30,32,4,Silkeborg,,,,,,,,false,
New Zealand,21,FW,Jesse Randall,2002-08-19,11,2,Auckland FC,,,,,,,,false,
New Zealand,22,GK,Michael Woud,1999-01-16,6,0,Auckland FC,,,,,,,,false,
New Zealand,23,MF,Ryan Thomas,1994-12-20,25,3,PEC Zwolle,,,,,,,,false,
New Zealand,24,DF,Callan Elliot,1999-07-07,11,0,Auckland FC,,,,,,,,false,
New Zealand,25,MF,Lachlan Bayliss,2002-07-24,4,0,Newcastle Jets,,,,,,,,false,
New Zealand,26,DF,Tommy Smith,1990-03-31,56,2,Braintree Town,,,,,,,,false,
Cape Verde,1,GK,Vozinha,1986-06-03,90,0,Chaves,,,,,,,,false,
Cape Verde,2,DF,Stopira,1988-05-20,61,4,Torreense,,,,,,,,false,
Cape Verde,3,DF,Diney,1995-01-17,32,2,Al Bataeh,,,,,,,,false,
Cape Verde,4,DF,Roberto Lopes,1992-06-17,45,0,Shamrock Rovers,7195,374.0,0.0,0.6060058553703129,0.6060058553703129,1.0,0.8888880126178265,true,0.14583028605167958
Cape Verde,5,DF,Logan Costa,2001-04-01,28,0,Villarreal,8200,2686.0,2.0,0.9958862774074078,0.9958862774074078,1.0,0.8420990593731403,true,0.03336923490940681
Cape Verde,6,MF,Kevin Pina,1997-01-27,31,3,Krasnodar,4202,,,,,,,false,
Cape Verde,7,MF,Jovane Cabral,1998-06-14,29,3,Estrela Amadora,10378,,,,,,,false,
Cape Verde,8,MF,João Paulo,1998-05-26,41,1,FCSB,,,,,,,,false,
Cape Verde,9,FW,Gilson Benchimol,2001-12-29,21,6,Akron Tolyatti,,,,,,,,false,
Cape Verde,10,MF,Jamiro Monteiro,1993-11-23,55,5,PEC Zwolle,,,,,,,,false,
Cape Verde,11,MF,Garry Rodrigues,1990-11-27,61,10,Apollon Limassol,,,,,,,,false,
Cape Verde,12,GK,Márcio Rosa,1997-02-23,11,0,Montana,,,,,,,,false,
Cape Verde,13,DF,Sidny Lopes Cabral,2002-09-18,11,3,Benfica,,,,,,,,false,
Cape Verde,14,MF,Deroy Duarte,1999-07-04,33,0,Ludogorets Razgrad,,,,,,,,false,
Cape Verde,15,MF,Laros Duarte,1997-02-28,20,1,Puskás Akadémia,,,,,,,,false,
Cape Verde,16,MF,Yannick Semedo,1995-12-29,11,1,Farense,,,,,,,,false,
Cape Verde,17,MF,Willy Semedo,1994-04-27,38,3,Omonia,,,,,,,,false,
Cape Verde,18,MF,Telmo Arcanjo,2001-06-21,16,1,Vitória de Guimarães,,,,,,,,false,
Cape Verde,19,FW,Dailon Livramento,2001-05-04,22,7,Casa Pia,12856,922.0,1.0,2.382310029119253,2.382310029119253,1.0,1.0129290595650673,true,0.23254653212660825
Cape Verde,20,FW,Ryan Mendes (captain),1990-01-08,98,22,Iğdır,,,,,,,,false,
Cape Verde,21,MF,Nuno da Costa,1991-02-10,9,2,İstanbul Başakşehir,,,,,,,,false,
Cape Verde,22,DF,Steven Moreira,1994-08-13,20,0,Columbus Crew,,,,,,,,false,
Cape Verde,23,GK,CJ dos Santos,2000-08-24,1,0,San Diego FC,,,,,,,,false,
Cape Verde,24,DF,Wagner Pina,2002-11-03,14,0,Trabzonspor,,,,,,,,false,
Cape Verde,25,DF,Kelvin Pires,2000-06-05,6,1,SJK,,,,,,,,false,
Cape Verde,26,MF,Hélio Varela,2002-05-03,21,0,Maccabi Tel Aviv,,,,,,,,false,
Saudi Arabia,1,GK,Nawaf Al-Aqidi,2000-05-10,24,0,Al-Nassr,,,,,,,,false,
Saudi Arabia,2,DF,Ali Majrashi,1999-10-02,21,0,Al-Ahli,,,,,,,,false,
Saudi Arabia,3,DF,Ali Lajami,1996-04-24,24,1,Al-Hilal,,,,,,,,false,
Saudi Arabia,4,DF,Abdulelah Al-Amri,1997-01-15,44,1,Al-Nassr,,,,,,,,false,
Saudi Arabia,5,DF,Hassan Al-Tambakti,1999-02-09,54,1,Al-Hilal,,,,,,,,false,
Saudi Arabia,6,MF,Nasser Al-Dawsari,1998-12-19,47,1,Al-Hilal,,,,,,,,false,
Saudi Arabia,7,MF,Musab Al-Juwayr,2003-06-20,37,6,Al-Qadsiah,,,,,,,,false,
Saudi Arabia,8,FW,Ayman Yahya,2001-05-14,26,0,Al-Nassr,,,,,,,,false,
Saudi Arabia,9,FW,Firas Al-Buraikan,2000-05-14,72,16,Al-Ahli,,,,,,,,false,
Saudi Arabia,10,FW,Salem Al-Dawsari (captain),1991-08-19,111,27,Al-Hilal,,,,,,,,false,
Saudi Arabia,11,FW,Saleh Al-Shehri,1993-11-01,59,17,Al-Ittihad,,,,,,,,false,
Saudi Arabia,12,DF,Saud Abdulhamid,1999-07-18,55,1,Lens,13053,208.0,0.0,0.014963983558118343,0.014963983558118343,1.0,0.37896348536014557,true,0.006474800578031976
Saudi Arabia,13,DF,Nawaf Boushal,1999-09-16,27,0,Al-Nassr,,,,,,,,false,
Saudi Arabia,14,DF,Hassan Kadesh,1992-09-26,21,2,Al-Ittihad,,,,,,,,false,
Saudi Arabia,15,MF,Abdullah Al-Khaibari,1996-08-16,42,0,Al-Nassr,,,,,,,,false,
Saudi Arabia,16,MF,Ziyad Al-Johani,2001-11-11,12,0,Al-Ahli,,,,,,,,false,
Saudi Arabia,17,FW,Khalid Al-Ghannam,2000-11-08,7,0,Al-Ettifaq,,,,,,,,false,
Saudi Arabia,18,MF,Alaa Al-Hejji,1995-12-03,3,0,Neom,,,,,,,,false,
Saudi Arabia,19,FW,Abdullah Al-Hamdan,1999-09-13,52,13,Al-Nassr,,,,,,,,false,
Saudi Arabia,20,FW,Sultan Mandash,1994-10-17,7,2,Al-Hilal,,,,,,,,false,
Saudi Arabia,21,GK,Mohammed Al-Owais,1991-10-10,65,0,Al-Ula,,,,,,,,false,
Saudi Arabia,22,GK,Ahmed Al-Kassar,1991-05-08,9,0,Al-Qadsiah,,,,,,,,false,
Saudi Arabia,23,MF,Mohamed Kanno,1994-09-22,79,8,Al-Hilal,,,,,,,,false,
Saudi Arabia,24,DF,Moteb Al-Harbi,2000-02-20,13,0,Al-Hilal,,,,,,,,false,
Saudi Arabia,25,DF,Jehad Thakri,2001-07-21,8,0,Al-Qadsiah,,,,,,,,false,
Saudi Arabia,26,DF,Mohammed Abu Al-Shamat,2002-08-11,8,0,Al-Qadsiah,,,,,,,,false,
Spain,1,GK,David Raya,1995-09-15,13,0,Arsenal,9676,3420.0,0.0,0.0,0.0,0.0,0.09363602846860886,true,0.0
Spain,2,DF,Marc Pubill,2003-06-20,2,0,Atlético Madrid,10189,,,,,,,false,
Spain,3,DF,Álex Grimaldo,1995-09-20,14,0,Bayer Leverkusen,11866,2659.0,2.0,3.139213948510587,3.139213948510587,7.0,8.451544346287847,true,0.10625395087098641
Spain,4,DF,Eric García,2001-01-09,21,0,Barcelona,8045,1532.0,2.0,2.354891483671963,2.354891483671963,3.0,1.012534737586975,true,0.13834218898856182
Spain,5,DF,Marcos Llorente,1995-01-30,24,0,Atlético Madrid,2518,2515.0,2.0,0.6808289606124163,0.6808289606124163,4.0,3.794648887589574,true,0.024363660618336964
Spain,6,MF,Mikel Merino,1996-06-22,43,10,Arsenal,5304,1578.0,7.0,6.865131866186857,6.865131866186857,2.0,2.1651013009250164,true,0.39154744483955456
Spain,7,FW,Ferran Torres,2000-02-29,57,24,Barcelona,6441,1093.0,10.0,9.682402739301324,9.682402739301324,6.0,3.556156000122428,true,0.7972701249195967
Spain,8,MF,Fabián Ruiz,1996-04-03,42,6,Paris Saint-Germain,2447,1911.0,4.0,4.621170435100794,4.621170435100794,5.0,4.917103078216314,true,0.21763754011463707
Spain,9,MF,Gavi,2004-08-05,30,5,Barcelona,9804,1079.0,1.0,1.0601166114211082,1.0601166114211082,1.0,1.6527631673961878,true,0.08842492588313229
Spain,10,FW,Dani Olmo,1998-05-07,50,12,Barcelona,8292,1221.0,10.0,6.638132888823748,5.151577670127153,4.0,3.851693106815219,true,0.3797231697882423
Spain,11,FW,Yéremy Pino,2002-10-20,23,4,Crystal Palace,9024,1984.0,4.0,3.9810118712484837,3.9810118712484837,7.0,5.7880224250257015,true,0.18059025625623162
Spain,12,DF,Pedro Porro,1999-09-13,18,0,Tottenham Hotspur,6912,2611.0,2.0,1.8372661639004946,1.8372661639004946,6.0,6.575961069203913,true,0.06332974138301206
Spain,13,GK,Joan Garcia,2001-05-04,2,0,Barcelona,9773,3420.0,0.0,0.07224001735448837,0.07224001735448837,0.0,0.0,true,0.0019010530882760098
Spain,14,DF,Aymeric Laporte,1994-05-27,46,2,Athletic Bilbao,2498,,,,,,,false,
Spain,15,MF,Álex Baena,2001-07-20,17,2,Atlético Madrid,8417,2639.0,7.0,7.195329947397113,6.452052278444171,9.0,12.612854413688183,true,0.2200396760363681
Spain,16,MF,Rodri (captain),1996-06-22,62,4,Manchester City,2496,64.0,0.0,0.0,0.0,0.0,0.052060868591070175,true,0.0
Spain,17,FW,Nico Williams,2002-07-12,30,6,Athletic Bilbao,9211,1994.0,5.0,4.596975972875953,4.596975972875953,5.0,4.1709328312426805,true,0.20748637791315735
Spain,18,MF,Martín Zubimendi,1999-02-02,26,3,Arsenal,7526,2966.0,2.0,3.922204528003931,3.922204528003931,1.0,1.213069198653102,true,0.11901497219162299
Spain,19,FW,Lamine Yamal,2007-07-13,25,6,Barcelona,11527,2879.0,9.0,11.593033526092768,11.593033526092768,13.0,14.466477727517486,true,0.3624081338479851
Spain,20,MF,Pedri,2002-11-25,41,6,Barcelona,8935,2941.0,4.0,2.5104309488087893,2.5104309488087893,5.0,7.80679078027606,true,0.07682379646133664
Spain,21,FW,Mikel Oyarzabal,1997-04-21,53,25,Real Sociedad,2234,2291.0,9.0,10.296421762555838,7.323311295360327,3.0,2.9014988150447607,true,0.2876900989011041
Spain,22,DF,Pau Cubarsí,2007-01-22,12,0,Barcelona,12005,2631.0,0.0,0.9356927424669266,0.9356927424669266,3.0,1.5360766984522343,true,0.03200773349373751
Spain,23,GK,Unai Simón,1997-06-11,58,0,Athletic Bilbao,5185,1890.0,0.0,0.0,0.0,0.0,0.0,true,0.0
Spain,24,DF,Marc Cucurella,1998-07-22,24,1,Chelsea,7134,3006.0,5.0,3.1616971623152494,3.1616971623152494,1.0,1.8079495672136545,true,0.09466159168608532
Spain,25,FW,Víctor Muñoz,2003-07-13,2,1,Osasuna,13279,27.0,0.0,0.33549484610557556,0.33549484610557556,0.0,0.0,true,1.118316153685252
Spain,26,FW,Borja Iglesias,1993-01-17,8,0,Celta Vigo,2543,1968.0,11.0,11.553197539411485,11.553197539411485,3.0,3.1776098990812898,true,0.528347448448696
Uruguay,1,GK,Sergio Rochet,1993-03-23,35,0,Internacional,,,,,,,,false,
Uruguay,2,DF,José María Giménez (captain),1995-01-20,99,8,Atlético Madrid,2278,1984.0,0.0,0.4644579738378525,0.4644579738378525,1.0,0.36444729566574097,true,0.02106916211966065
Uruguay,3,DF,Sebastián Cáceres,1999-08-18,24,0,América,,,,,,,,false,
Uruguay,4,DF,Ronald Araújo,1999-03-07,27,1,Barcelona,8091,771.0,1.0,1.166387401521206,1.166387401521206,1.0,0.4866340160369873,true,0.13615417138379834
Uruguay,5,MF,Manuel Ugarte,2001-04-11,36,1,Manchester United,11766,1802.0,1.0,1.087446665391326,1.087446665391326,2.0,1.6160887470468879,true,0.05431198661776878
Uruguay,6,MF,Rodrigo Bentancur,1997-06-25,74,3,Tottenham Hotspur,6108,1674.0,2.0,1.3008952122181654,1.3008952122181654,0.0,0.3507859818637371,true,0.06994060280742824
Uruguay,7,MF,Nicolás de la Cruz,1997-06-01,34,5,Flamengo,,,,,,,,false,
Uruguay,8,MF,Federico Valverde,1998-07-22,73,9,Real Madrid,6241,3035.0,6.0,2.51164136454463,2.51164136454463,4.0,4.406744165346026,true,0.0744803040556892
Uruguay,9,FW,Darwin Núñez,1999-06-24,38,13,Al-Hilal,10720,1072.0,5.0,6.912255180999637,6.912255180999637,2.0,1.7422378864139318,true,0.5803199312406411
Uruguay,10,MF,Giorgian de Arrascaeta,1994-06-01,60,13,Flamengo,,,,,,,,false,
Uruguay,11,FW,Facundo Pellistri,2001-12-20,39,2,Panathinaikos,9324,,,,,,,false,
Uruguay,12,GK,Santiago Mele,1997-09-06,8,0,Monterrey,,,,,,,,false,
Uruguay,13,DF,Guillermo Varela,1993-03-24,28,0,Flamengo,,,,,,,,false,
Uruguay,14,MF,Agustín Canobbio,1998-10-01,15,1,Fluminense,,,,,,,,false,
Uruguay,15,MF,Emiliano Martínez,1999-08-17,10,0,Palmeiras,4401,3206.0,0.0,0.0,0.0,0.0,0.2820240408182144,true,0.0
Uruguay,16,DF,Mathías Olivera,1997-10-31,35,2,Napoli,6368,2360.0,0.0,1.097764770500362,1.097764770500362,2.0,1.817230924963951,true,0.041863910739420584
Uruguay,17,DF,Matías Viña,1997-11-09,43,1,River Plate,9892,,,,,,,false,
Uruguay,18,FW,Brian Rodríguez,2000-05-20,32,4,América,10272,120.0,0.0,0.0,0.0,0.0,0.0,true,0.0
Uruguay,19,FW,Rodrigo Aguirre,1994-10-01,10,3,Tigres UANL,,,,,,,,false,
Uruguay,20,MF,Maximiliano Araújo,2000-02-15,28,3,Sporting CP,,,,,,,,false,
Uruguay,21,FW,Federico Viñas,1998-06-30,11,2,Oviedo,,,,,,,,false,
Uruguay,22,MF,Joaquín Piquerez,1998-08-24,19,0,Palmeiras,,,,,,,,false,
Uruguay,23,GK,Fernando Muslera,1986-06-16,134,0,Estudiantes,615,,,,,,,false,
Uruguay,24,DF,Santiago Bueno,1998-11-09,8,0,Wolverhampton Wanderers,10945,1672.0,0.0,0.3284060172736645,0.3284060172736645,0.0,0.0,true,0.017677357389132654
Uruguay,25,MF,Juan Manuel Sanabria,2000-03-29,5,1,Real Salt Lake,,,,,,,,false,
Uruguay,26,MF,Rodrigo Zalazar,1999-08-12,8,2,Braga,,,,,,,,false,
France,1,GK,Brice Samba,1994-04-25,4,0,Rennes,4748,2880.0,0.0,0.0,0.0,0.0,0.0,true,0.0
France,2,DF,Malo Gusto,2003-05-19,11,0,Chelsea,9017,1838.0,0.0,1.5562147982418537,1.5562147982418537,1.0,1.343290576711297,true,0.07620203038181003
France,3,DF,Lucas Digne,1993-07-20,58,0,Aston Villa,1823,2413.0,0.0,0.7811353597790003,0.7811353597790003,4.0,6.966049259528518,true,0.029134762693787827
France,4,DF,Dayot Upamecano,1998-10-27,38,2,Bayern Munich,,,,,,,,false,
France,5,DF,Jules Koundé,1998-11-12,48,0,Barcelona,6433,2606.0,2.0,2.743822293356061,2.743822293356061,3.0,4.134010413661599,true,0.09475978756793764
France,6,MF,Manu Koné,2001-05-17,14,0,Roma,,,,,,,,false,
France,7,FW,Ousmane Dembélé,1997-05-15,59,7,Paris Saint-Germain,3226,1747.0,21.0,18.535317128524184,17.77522194944322,7.0,8.801493115723133,true,0.9157240844017687
France,8,MF,Aurélien Tchouaméni,2000-01-27,46,3,Real Madrid,6560,2697.0,0.0,1.8187198657542467,1.8187198657542467,0.0,0.7172632608562708,true,0.060691430447861405
France,9,FW,Marcus Thuram,1997-08-06,34,3,Inter Milan,5992,2316.0,14.0,12.123272212222219,12.123272212222219,4.0,4.545049572363496,true,0.471111614464594
France,10,FW,Kylian Mbappé (captain),1998-12-20,98,56,Real Madrid,,,,,,,,false,
France,11,FW,Michael Olise,2001-12-12,17,7,Bayern Munich,9948,2370.0,12.0,10.028207782655954,10.028207782655954,15.0,14.287162024527788,true,0.3808180170628844
France,12,FW,Bradley Barcola,2002-09-02,20,3,Paris Saint-Germain,10016,2223.0,14.0,15.342696774750948,15.342696774750948,10.0,9.934232400730252,true,0.6211618127429533
France,13,MF,N'Golo Kanté,1991-03-29,69,2,Fenerbahçe,,,,,,,,false,
France,14,MF,Adrien Rabiot,1995-04-03,59,7,Milan,3291,2476.0,9.0,7.286307154223323,7.286307154223323,5.0,3.954880988225341,true,0.26484961384495115
France,15,DF,Ibrahima Konaté,1999-05-25,28,0,Liverpool,6326,2578.0,1.0,1.8570036180317402,1.8570036180317402,2.0,1.0275321248918772,true,0.06482945136650761
France,16,GK,Mike Maignan,1995-07-03,40,0,Milan,3737,3296.0,0.0,0.0,0.0,0.0,0.5241070203483105,true,0.0
France,17,DF,William Saliba,2001-03-24,32,0,Arsenal,6888,3044.0,2.0,3.196498431265354,3.196498431265354,0.0,0.7513726502656937,true,0.0945088235262424
France,18,MF,Warren Zaïre-Emery,2006-03-08,11,1,Paris Saint-Germain,10786,2055.0,1.0,2.1581704784184694,2.1581704784184694,2.0,2.0573411509394646,true,0.09451841511321764
France,19,DF,Théo Hernandez,1997-10-06,44,2,Al-Hilal,2547,2698.0,4.0,3.1725775552913547,2.411278731189668,3.0,5.343857791274786,true,0.0804355395874982
France,20,FW,Désiré Doué,2005-06-03,7,2,Paris Saint-Germain,10431,1725.0,6.0,6.107718924060464,6.107718924060464,6.0,9.995779056102037,true,0.3186635960379372
France,21,DF,Lucas Hernandez,1996-02-14,42,0,Paris Saint-Germain,2276,869.0,0.0,0.0856911912560463,0.0856911912560463,0.0,0.03986692056059837,true,0.008874806919498466
France,22,FW,Jean-Philippe Mateta,1997-06-28,4,2,Crystal Palace,5735,2690.0,14.0,15.83262430690229,14.31028657220304,2.0,3.85278513841331,true,0.4787828221183173
France,23,GK,Robin Risser,2004-12-02,0,0,Lens,,,,,,,,false,
France,24,MF,Rayan Cherki,2003-08-17,7,2,Manchester City,,,,,,,,false,
France,25,MF,Maghnes Akliouche,2002-02-25,9,1,Monaco,10058,2419.0,5.0,8.28227810189128,7.522182982414961,10.0,8.49950610846281,true,0.2798662539964227
France,26,DF,Maxence Lacroix,2000-04-06,4,0,Crystal Palace,8853,3126.0,1.0,2.7525001103058457,2.7525001103058457,1.0,1.6881468072533607,true,0.07924664425064815
Iraq,1,GK,Fahad Talib,1994-10-21,21,0,Al-Talaba,,,,,,,,false,
Iraq,2,DF,Rebin Sulaka,1992-04-12,56,1,Port,,,,,,,,false,
Iraq,3,DF,Hussein Ali,2002-03-01,27,1,Pogoń Szczecin,,,,,,,,false,
Iraq,4,DF,Zaid Tahseen,2001-01-29,28,1,Pakhtakor,,,,,,,,false,
Iraq,5,DF,Akam Hashim,1998-08-16,14,1,Al-Zawraa,,,,,,,,false,
Iraq,6,DF,Manaf Younis,1996-11-16,34,1,Al-Shorta,,,,,,,,false,
Iraq,7,MF,Youssef Amyn,2003-08-21,27,2,AEK Larnaca,,,,,,,,false,
Iraq,8,MF,Ibrahim Bayesh,2000-05-01,76,8,Al Dhafra,12733,331.0,1.0,2.5983832478523254,2.5983832478523254,1.0,0.8271698653697968,true,0.7065090402015387
Iraq,9,FW,Ali Al-Hamadi,2002-03-01,20,5,Luton Town,12751,98.0,0.0,0.5323996320366859,0.5323996320366859,0.0,0.07849547080695629,true,0.4889384375847116
Iraq,10,FW,Mohanad Ali,2000-06-20,72,27,Dibba,,,,,,,,false,
Iraq,11,FW,Ahmed Qasem,2003-07-12,3,0,Nashville SC,,,,,,,,false,
Iraq,12,GK,Jalal Hassan (captain),1991-05-18,102,0,Al-Zawraa,,,,,,,,false,
Iraq,13,FW,Ali Yousif,1996-01-19,7,1,Al-Talaba,,,,,,,,false,
Iraq,14,MF,Zidane Iqbal,2003-04-27,25,2,Utrecht,,,,,,,,false,
Iraq,15,DF,Ahmed Maknzi,2001-09-24,7,0,Al-Karma,,,,,,,,false,
Iraq,16,MF,Amir Al-Ammari,1997-07-27,51,3,Cracovia,,,,,,,,false,
Iraq,17,FW,Ali Jasim,2004-01-20,36,2,Al-Najma,12998,8.0,0.0,0.0,0.0,0.0,0.0,true,0.0
Iraq,18,FW,Aymen Hussein,1996-03-22,95,33,Al-Karma,,,,,,,,false,
Iraq,19,MF,Kevin Yakob,2000-10-10,9,0,AGF,4202,,,,,,,false,
Iraq,20,MF,Aimar Sher,2002-12-20,7,0,Sarpsborg 08,,,,,,,,false,
Iraq,21,FW,Marko Farji,2004-03-16,12,0,Venezia,,,,,,,,false,
Iraq,22,GK,Ahmed Basil,1996-08-19,16,0,Al-Shorta,,,,,,,,false,
Iraq,23,DF,Merchas Doski,1999-12-07,31,1,Viktoria Plzeň,,,,,,,,false,
Iraq,24,MF,Zaid Ismail,2002-01-03,6,0,Al-Talaba,,,,,,,,false,
Iraq,25,DF,Mustafa Saadoon,2001-05-25,17,0,Al-Shorta,,,,,,,,false,
Iraq,26,DF,Frans Putros,1993-07-14,28,0,Persib,,,,,,,,false,
Norway,1,GK,Ørjan Nyland,1990-09-10,71,0,Sevilla,250,2676.0,0.0,0.0,0.0,0.0,0.36371440812945366,true,0.0
